Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
09/27/2023,BDEC,2SPY  231130P00407690,2SPY  231130P00407690,SPY 11/30/2023 407.69 P,2295.00,5.284800,1212861.60,1.24%,97849920.00,2800000,112.000000000000,
09/27/2023,BDEC,Cash&Other,Cash&Other,Cash & Other,177524.50,1.000000,177524.50,0.18%,97849920.00,2800000,112.000000000000,Y
09/27/2023,BFEB,2SPY  240131C00004080,2SPY  240131C00004080,SPY 01/31/2024 4.08 C,2310.00,420.220200,97070866.20,98.86%,98194290.00,2950000,118.000000000000,
09/27/2023,BFEB,2SPY  240131C00485660,2SPY  240131C00485660,SPY 01/31/2024 485.66 C,-2310.00,0.717000,-165627.00,-0.17%,98194290.00,2950000,118.000000000000,
09/27/2023,BFEB,2SPY  240131P00369900,2SPY  240131P00369900,SPY 01/31/2024 369.9 P,-2310.00,3.689500,-852274.50,-0.87%,98194290.00,2950000,118.000000000000,
09/27/2023,BFEB,2SPY  240131P00406490,2SPY  240131P00406490,SPY 01/31/2024 406.49 P,2310.00,8.562000,1977822.00,2.01%,98194290.00,2950000,118.000000000000,
09/27/2023,BFEB,Cash&Other,Cash&Other,Cash & Other,161409.85,1.000000,161409.85,0.16%,98194290.00,2950000,118.000000000000,Y
09/27/2023,BJAN,2SPY  231229C00003840,2SPY  231229C00003840,SPY 12/29/2023 3.84 C,3513.00,420.413700,147691332.81,99.44%,148522815.00,4050000,162.000000000000,
09/27/2023,BJAN,2SPY  231229C00478310,2SPY  231229C00478310,SPY 12/29/2023 478.31 C,-3513.00,0.489900,-172101.87,-0.12%,148522815.00,4050000,162.000000000000,
09/27/2023,BJAN,2SPY  231229P00348010,2SPY  231229P00348010,SPY 12/29/2023 348.01 P,-3513.00,1.573800,-552875.94,-0.37%,148522815.00,4050000,162.000000000000,
09/27/2023,BJAN,2SPY  231229P00382440,2SPY  231229P00382440,SPY 12/29/2023 382.44 P,3513.00,3.656300,1284458.19,0.86%,148522815.00,4050000,162.000000000000,
09/27/2023,BJAN,Cash&Other,Cash&Other,Cash & Other,268839.32,1.000000,268839.32,0.18%,148522815.00,4050000,162.000000000000,Y
09/27/2023,BJUL,2SPY  240628C00004450,2SPY  240628C00004450,SPY 06/28/2024 4.45 C,7843.00,417.196700,327207371.81,97.16%,336764260.00,9800000,392.000000000000,
09/27/2023,BJUL,2SPY  240628C00528610,2SPY  240628C00528610,SPY 06/28/2024 528.61 C,-7843.00,0.814000,-638420.20,-0.19%,336764260.00,9800000,392.000000000000,
09/27/2023,BJUL,2SPY  240628P00403380,2SPY  240628P00403380,SPY 06/28/2024 403.38 P,-7843.00,13.897100,-10899495.53,-3.24%,336764260.00,9800000,392.000000000000,
09/27/2023,BJUL,2SPY  240628P00443290,2SPY  240628P00443290,SPY 06/28/2024 443.29 P,7843.00,25.969200,20367643.56,6.05%,336764260.00,9800000,392.000000000000,
09/27/2023,BJUL,Cash&Other,Cash&Other,Cash & Other,720005.03,1.000000,720005.03,0.21%,336764260.00,9800000,392.000000000000,Y
09/27/2023,BJUN,2SPY  240531C00004190,2SPY  240531C00004190,SPY 05/31/2024 4.19 C,2483.00,419.012100,104040704.43,98.53%,105595207.50,3225000,129.000000000000,
09/27/2023,BJUN,2SPY  240531C00501130,2SPY  240531C00501130,SPY 05/31/2024 501.13 C,-2483.00,2.232900,-554429.07,-0.53%,105595207.50,3225000,129.000000000000,
09/27/2023,BJUN,2SPY  240531P00380240,2SPY  240531P00380240,SPY 05/31/2024 380.24 P,-2483.00,8.524700,-2116683.01,-2.00%,105595207.50,3225000,129.000000000000,
09/27/2023,BJUN,2SPY  240531P00417860,2SPY  240531P00417860,SPY 05/31/2024 417.86 P,2483.00,16.086100,3994178.63,3.78%,105595207.50,3225000,129.000000000000,
09/27/2023,BJUN,Cash&Other,Cash&Other,Cash & Other,229192.71,1.000000,229192.71,0.22%,105595207.50,3225000,129.000000000000,Y
09/27/2023,BMAR,2SPY  240229C00003970,2SPY  240229C00003970,SPY 02/29/2024 3.97 C,2141.00,420.464400,90021428.04,99.34%,90623000.00,2500000,100.000000000000,
09/27/2023,BMAR,2SPY  240229C00480470,2SPY  240229C00480470,SPY 02/29/2024 480.47 C,-2141.00,1.896500,-406040.65,-0.45%,90623000.00,2500000,100.000000000000,
09/27/2023,BMAR,2SPY  240229P00360600,2SPY  240229P00360600,SPY 02/29/2024 360.6 P,-2141.00,3.804100,-814457.81,-0.90%,90623000.00,2500000,100.000000000000,
09/27/2023,BMAR,2SPY  240229P00396270,2SPY  240229P00396270,SPY 02/29/2024 396.27 P,2141.00,7.846800,1679999.88,1.85%,90623000.00,2500000,100.000000000000,
09/27/2023,BMAR,Cash&Other,Cash&Other,Cash & Other,140137.73,1.000000,140137.73,0.15%,90623000.00,2500000,100.000000000000,Y
09/27/2023,BMAY,2SPY  240430C00004170,2SPY  240430C00004170,SPY 04/30/2024 4.17 C,3082.00,418.950000,129120390.00,98.54%,131031615.00,4225000,169.000000000000,
09/27/2023,BMAY,2SPY  240430C00496870,2SPY  240430C00496870,SPY 04/30/2024 496.87 C,-3082.00,1.870000,-576334.00,-0.44%,131031615.00,4225000,169.000000000000,
09/27/2023,BMAY,2SPY  240430P00378500,2SPY  240430P00378500,SPY 04/30/2024 378.5 P,-3082.00,7.430000,-2289926.00,-1.75%,131031615.00,4225000,169.000000000000,
09/27/2023,BMAY,2SPY  240430P00415940,2SPY  240430P00415940,SPY 04/30/2024 415.94 P,3082.00,14.650000,4515130.00,3.45%,131031615.00,4225000,169.000000000000,
09/27/2023,BMAY,Cash&Other,Cash&Other,Cash & Other,259552.78,1.000000,259552.78,0.20%,131031615.00,4225000,169.000000000000,Y
09/27/2023,BNOV,2SPY  231031C00003870,2SPY  231031C00003870,SPY 10/31/2023 3.87 C,2024.00,422.140100,85441156.24,99.64%,85748512.50,2625000,105.000000000000,
09/27/2023,BNOV,2SPY  231031C00497010,2SPY  231031C00497010,SPY 10/31/2023 497.01 C,-2024.00,0.017300,-3501.52,0.00%,85748512.50,2625000,105.000000000000,
09/27/2023,BNOV,2SPY  231031P00351450,2SPY  231031P00351450,SPY 10/31/2023 351.45 P,-2024.00,0.399400,-80838.56,-0.09%,85748512.50,2625000,105.000000000000,
09/27/2023,BNOV,2SPY  231031P00386220,2SPY  231031P00386220,SPY 10/31/2023 386.22 P,2024.00,1.173500,237516.40,0.28%,85748512.50,2625000,105.000000000000,
09/27/2023,BNOV,Cash&Other,Cash&Other,Cash & Other,152352.99,1.000000,152352.99,0.18%,85748512.50,2625000,105.000000000000,Y
09/27/2023,BOCT,2SPY  230929C00003580,2SPY  230929C00003580,SPY 09/29/2023 3.58 C,3447.00,422.415800,145606726.26,99.82%,145864125.00,4125000,165.000000000000,
09/27/2023,BOCT,2SPY  230929C00458800,2SPY  230929C00458800,SPY 09/29/2023 458.8 C,-3447.00,0.005400,-1861.38,0.00%,145864125.00,4125000,165.000000000000,
09/27/2023,BOCT,2SPY  230929P00325030,2SPY  230929P00325030,SPY 09/29/2023 325.03 P,-3447.00,0.011100,-3826.17,0.00%,145864125.00,4125000,165.000000000000,
09/27/2023,BOCT,2SPY  230929P00357190,2SPY  230929P00357190,SPY 09/29/2023 357.19 P,3447.00,0.026600,9169.02,0.01%,145864125.00,4125000,165.000000000000,
09/27/2023,BOCT,Cash&Other,Cash&Other,Cash & Other,250816.07,1.000000,250816.07,0.17%,145864125.00,4125000,165.000000000000,Y
09/27/2023,BOUT,ACGL,G0450A105,ARCH CAP GROUP LTD,2976.00,81.260000,241829.76,2.01%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,ACMR,00108J109,ACM RESH INC,7704.00,16.740000,128964.96,1.07%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,AER,N00985106,AERCAP HOLDINGS NV,7728.00,62.650000,484159.20,4.02%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,AIG,026874784,AMERICAN INTL GROUP INC,13712.00,61.260000,839997.12,6.98%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,ATVI,00507V109,ACTIVISION BLIZZARD INC,2568.00,94.000000,241392.00,2.00%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,CB,H1467J104,CHUBB LIMITED,568.00,211.970000,120398.96,1.00%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,CTAS,172908105,CINTAS CORP,480.00,478.870000,229857.60,1.91%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,DUOL,26603R106,DUOLINGO INC,4744.00,149.420000,708848.48,5.89%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,EHC,29261A100,ENCOMPASS HEALTH CORP,12000.00,67.770000,813240.00,6.75%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,FANG,25278X109,DIAMONDBACK ENERGY INC,4816.00,153.060000,737136.96,6.12%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,FUTU,36118L106,FUTU HLDGS LTD,4080.00,57.500000,234600.00,1.95%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,GSHD,38267D109,GOOSEHEAD INS INC,3160.00,75.130000,237410.80,1.97%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,HQY,42226A107,HEALTHEQUITY INC,6640.00,74.000000,491360.00,4.08%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,HSBC,404280406,HSBC HLDGS PLC,18312.00,38.970000,713618.64,5.93%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,LPG,Y2106R110,DORIAN LPG LTD,16432.00,29.170000,479321.44,3.98%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,LPLA,50212V100,LPL FINL HLDGS INC,2000.00,237.590000,475180.00,3.95%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,MANH,562750109,MANHATTAN ASSOCIATES INC,624.00,193.260000,120594.24,1.00%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,META,30303M102,META PLATFORMS INC,408.00,298.960000,121975.68,1.01%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,NBIX,64125C109,NEUROCRINE BIOSCIENCES INC,6368.00,114.660000,730154.88,6.06%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,OKTA,679295105,OKTA INC,8976.00,79.630000,714758.88,5.94%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,PCAR,693718108,PACCAR INC,5688.00,83.860000,476995.68,3.96%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,PGR,743315103,PROGRESSIVE CORP,5896.00,140.750000,829862.00,6.89%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,RELY,75960P104,REMITLY GLOBAL INC,34256.00,24.120000,826254.72,6.86%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,UNM,91529Y106,UNUM GROUP,16912.00,49.440000,836129.28,6.94%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,VERX,92538J106,VERTEX INC,5496.00,21.980000,120802.08,1.00%,12042240.00,400000,8.000000000000,
09/27/2023,BOUT,Cash&Other,Cash&Other,Cash & Other,84530.06,1.000000,84530.06,0.70%,12042240.00,400000,8.000000000000,Y
09/27/2023,BSEP,2SPY  240830C00004520,2SPY  240830C00004520,SPY 08/30/2024 4.52 C,4077.00,417.390000,170169903.00,97.04%,175368242.50,5225000,209.000000000000,
09/27/2023,BSEP,2SPY  240830C00539380,2SPY  240830C00539380,SPY 08/30/2024 539.38 C,-4077.00,1.230000,-501471.00,-0.29%,175368242.50,5225000,209.000000000000,
09/27/2023,BSEP,2SPY  240830P00409820,2SPY  240830P00409820,SPY 08/30/2024 409.82 P,-4077.00,17.200000,-7012440.00,-4.00%,175368242.50,5225000,209.000000000000,
09/27/2023,BSEP,2SPY  240830P00450360,2SPY  240830P00450360,SPY 08/30/2024 450.36 P,4077.00,30.190000,12308463.00,7.02%,175368242.50,5225000,209.000000000000,
09/27/2023,BSEP,Cash&Other,Cash&Other,Cash & Other,400533.24,1.000000,400533.24,0.23%,175368242.50,5225000,209.000000000000,Y
09/27/2023,BSTP,2SPY  240628C00004490,2SPY  240628C00004490,SPY 06/28/2024 4.49 C,953.00,417.158600,39755214.58,97.33%,40845290.00,1550000,62.000000000000,
09/27/2023,BSTP,2SPY  240628C00528830,2SPY  240628C00528830,SPY 06/28/2024 528.83 C,-953.00,0.806700,-76878.51,-0.19%,40845290.00,1550000,62.000000000000,
09/27/2023,BSTP,2SPY  240628P00403410,2SPY  240628P00403410,SPY 06/28/2024 403.41 P,-953.00,13.903800,-1325032.14,-3.24%,40845290.00,1550000,62.000000000000,
09/27/2023,BSTP,2SPY  240628P00443310,2SPY  240628P00443310,SPY 06/28/2024 443.31 P,953.00,25.977200,2475627.16,6.06%,40845290.00,1550000,62.000000000000,
09/27/2023,BSTP,Cash&Other,Cash&Other,Cash & Other,15369.37,1.000000,15369.37,0.04%,40845290.00,1550000,62.000000000000,Y
09/27/2023,BUFB,BAPR,45782C888,INNOVATOR ETFS TR US EQT BUFR APR,138151.00,34.888000,4819812.09,8.35%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BAUG,45782C698,INNOVATOR ETFS TR US EQUT BUFR AUG,146893.00,32.930000,4837186.49,8.38%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BDEC,45782C557,INNOVATOR ETFS TR US EQTY BUF DEC,136877.00,34.912600,4778731.95,8.28%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BFEB,45782C433,INNOVATOR ETFS TR US EQTY BUFR FEB,144646.00,33.251000,4809624.15,8.33%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BJAN,45782C409,INNOVATOR ETFS TR US EQTY BUFR JAN,131429.00,36.648400,4816662.56,8.34%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BJUL,45782C789,INNOVATOR ETFS TR US EQTY BUFR JUL,141637.00,34.356500,4866151.59,8.43%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BJUN,45782C755,INNOVATOR ETFS TR US EQTY BUFR JUN,144896.00,32.731600,4742677.91,8.21%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BMAR,45782C391,INNOVATOR ETFS TR US EQTY BUFR MAR,133341.00,36.205000,4827610.91,8.36%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BMAY,45782C326,INNOVATOR ETFS TR US EQTY BUFR MAY,154156.00,30.975000,4774982.10,8.27%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BNOV,45782C581,INNOVATOR ETFS TR US EQTY BUF NOV,146646.00,32.624700,4784281.76,8.29%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BOCT,45782C771,INNOVATOR ETFS TR US EQTY BUF OCT,136879.00,35.350100,4838686.34,8.38%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,BSEP,45782C664,INNOVATOR ETFS TR US EQTY BUF SEP,144110.00,33.565100,4837066.56,8.38%,57737225.00,2275000,91.000000000000,
09/27/2023,BUFB,Cash&Other,Cash&Other,Cash & Other,3593.37,1.000000,3593.37,0.01%,57737225.00,2275000,91.000000000000,Y
09/27/2023,BUFF,PAPR,45782C870,INNOVATOR ETFS TR US EQT PWR BUF,725540.00,30.489400,22121279.28,8.28%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PAUG,45782C680,INNOVATOR ETFS TR US EQTY PWR BF,723515.00,30.990000,22421729.85,8.40%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PDEC,45782C540,INNOVATOR ETFS TR US EQTY PWR BUF,680220.00,32.260000,21943897.20,8.22%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PFEB,45782C417,INNOVATOR ETFS TR US EQTY PWR BUF,729912.00,30.420000,22203923.04,8.32%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PJAN,45782C508,INNOVATOR ETFS TR US EQTY PWR BUF,641648.00,34.680000,22252352.64,8.33%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PJUL,45782C813,INNOVATOR ETFS TR US EQTY PWR BUF,672769.00,33.640000,22631949.16,8.48%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PJUN,45782C748,INNOVATOR ETFS TR US EQTY PWR BUF,696087.00,31.240000,21745757.88,8.14%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PMAR,45782C383,INNOVATOR ETFS TR US EQTY PWR BUF,664452.00,33.420000,22205985.84,8.32%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PMAY,45782C318,INNOVATOR ETFS TR US EQTY PWR BUF,746386.00,29.390000,21936284.54,8.22%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PNOV,45782C573,INNOVATOR ETFS TR US EQTY PWR BUF,670265.00,32.948400,22084159.33,8.27%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,POCT,45782C797,INNOVATOR ETFS TR US EQTY PWR BUF,672769.00,33.750000,22705953.75,8.50%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,PSEP,45782C656,INNOVATOR ETFS TR US EQTY PWR BUF,695076.00,32.340000,22478757.84,8.42%,267013175.00,7150000,143.000000000000,
09/27/2023,BUFF,Cash&Other,Cash&Other,Cash & Other,280793.92,1.000000,280793.92,0.11%,267013175.00,7150000,143.000000000000,Y
09/27/2023,DBJA,2QQQ  231229C00266270,2QQQ  231229C00266270,QQQ 12/29/2023 266.27 C,236.00,91.910000,2169076.00,30.44%,7126425.00,250000,10.000000000000,
09/27/2023,DBJA,2QQQ  231229C00290400,2QQQ  231229C00290400,QQQ 12/29/2023 290.4 C,-236.00,69.130000,-1631468.00,-22.89%,7126425.00,250000,10.000000000000,
09/27/2023,DBJA,2SPY  231229C00003780,2SPY  231229C00003780,SPY 12/29/2023 3.78 C,164.00,420.180000,6890952.00,96.70%,7126425.00,250000,10.000000000000,
09/27/2023,DBJA,2SPY  231229C00417080,2SPY  231229C00417080,SPY 12/29/2023 417.08 C,-164.00,22.650000,-371460.00,-5.21%,7126425.00,250000,10.000000000000,
09/27/2023,DBJA,2SPY  231229P00348020,2SPY  231229P00348020,SPY 12/29/2023 348.02 P,-164.00,1.490000,-24436.00,-0.34%,7126425.00,250000,10.000000000000,
09/27/2023,DBJA,2SPY  231229P00382410,2SPY  231229P00382410,SPY 12/29/2023 382.41 P,164.00,3.550000,58220.00,0.82%,7126425.00,250000,10.000000000000,
09/27/2023,DBJA,Cash&Other,Cash&Other,Cash & Other,35373.79,1.000000,35373.79,0.50%,7126425.00,250000,10.000000000000,Y
09/27/2023,DBOC,2QQQ  230929C00267260,2QQQ  230929C00267260,QQQ 09/29/2023 267.26 C,421.00,87.284100,3674660.61,27.36%,13428810.00,425000,17.000000000000,
09/27/2023,DBOC,2QQQ  230929C00294250,2QQQ  230929C00294250,QQQ 09/29/2023 294.25 C,-421.00,60.323600,-2539623.56,-18.91%,13428810.00,425000,17.000000000000,
09/27/2023,DBOC,2SPY  230929C00003550,2SPY  230929C00003550,SPY 09/29/2023 3.55 C,315.00,422.445800,13307042.70,99.09%,13428810.00,425000,17.000000000000,
09/27/2023,DBOC,2SPY  230929C00393260,2SPY  230929C00393260,SPY 09/29/2023 393.26 C,-315.00,32.995400,-1039355.10,-7.74%,13428810.00,425000,17.000000000000,
09/27/2023,DBOC,2SPY  230929P00325020,2SPY  230929P00325020,SPY 09/29/2023 325.02 P,-315.00,0.011100,-349.65,0.00%,13428810.00,425000,17.000000000000,
